No,Review,Length,LSM_Score,Category,Product,Expertise,Priority
75,Customer service sucks; app sucks; audio quality is nice; but hopefully you don???have any issues cause it??™l take weeks for a reply and more than likely it won???be resolved. Lost an earbud and they wanted me to buy another pair; but said a spare could work just fine; bought a spare and it bricked both earbuds. 430$ not spent well at all. Sadly this is my third pair of Sennheiser wireless earbuds and probably my last. Find my earbuds feature in their app is as helpful as just looking blindly.,498,0.3198,earbuds,Sennheiser MOMENTUM True Wirele,0,497.6802
76,I bought these in Summer (June or July) 2024; and by Spring 2025 one of the earbuds has completely stopped working. Before the left earbud stopped working; I would occasionally receive complaints regarding voice sound quality when speaking to others. Sennheiser generally makes good products but I am disappointed that I wasted money for less than a year of use out of these. Avoid.,382,0.294,earbuds,Sennheiser MOMENTUM True Wirele,0,381.706
77,I've had all types of ear buds went with these bc I thought they were high end the right one just quit working. The company won???reimburse me. I do not recommend buying anything from them most likely to have issues like I did and Amazon will not replace.,255,0.319,earbuds,Sennheiser MOMENTUM True Wirele,0,254.681
78,I bought the Sennheiser momentum twos and they worked beautifully until I lost them. I found them several years later out of warranty. The case would recharge but the buds would not charge and of course Sennheiser provided zero customer help.,242,0.2919,earbuds,Sennheiser MOMENTUM True Wirele,0,241.7081
79,Cheap junk. I bought a pair of TW3s that needed to be returned for warranty at least 6 times. They eventually sent me these as a replacement. These lasted 6 months (longer than the last model usually did!) but finally crapped out yesterday morning. I spent more paying to ship these back for replacements than I would've just buying a brand new pair from another brand.,369,0.2596,earbuds,Sennheiser MOMENTUM True Wirele,0,368.7404
80,With time it would stop to work; really I love them; but the life quality is disappointing by the reason that the left airbud stops working by the next 3 to 4 months.,166,0.1918,earbuds,Sennheiser MOMENTUM True Wirele,0,165.8082
81,Don't spend any dollars on these earbuds.,41,0.3191,earbuds,Sennheiser MOMENTUM True Wirele,0,40.6809
82,Two major complaints that make this 01 star product. First being that they are not good for talking on the phone; the person on the other end cannot hear you properly as they can with other headphones. Mic quality is perhaps not good? Anyway at over $200 they should be more usable for phone calls. Also my charging case quit working entirely after 7 months. I am now unable to charge earbuds. No replacement charging case available. They may be covered by warranty; I did call customer support. I have to pay to send them in and it's a pain. All in all pretty decent sound quality; decent earbuds; for the price though not worth it.,633,0.3065,earbuds,Sennheiser MOMENTUM True Wirele,1,633.3065
83,There's no question these Sennheiser ear buds sound amazing. The noise cancellation is also excellent. Over the years; I purchased version 1 and 2; and in October 2024; I bought version 4. Unfortunately; all of these are defective in some way. In each case; one side failed in less than a year. The left side of version 4 failed last month - it charges; the blue connection light is on; but no sound; in less than 6 months. That's close to $600 per year to continue buying these when they fail. Sennheiser support has refused to answer my support ticket for weeks now. I won't buy Sennheiser products ever again.,612,0.3516,earbuds,Sennheiser MOMENTUM True Wirele,1,612.3516
84,Got these because I wanted something with a better mic than Bose Quietcomfort Ultra buds for work; but with a similar sound quality; music sounds great in these; especially after customizing; but audio books and podcasts sound hallow like they're not all the way in your ear; I'll be returning them because I'd rather just stick with the better overall sound of the Bose,370,0.3426,earbuds,Sennheiser MOMENTUM True Wirele,0,369.6574
85,I had high hopes for this because of the brand. Unfortunately; it fell way short. I have a $40 Soundcore pair that are superior to these. I could??∂e saved about $200. There is a constant hissing noise that cannot be cleared up; no matter what you do. I thought the updates might make it better; but it did nothing. Podcast are really annoying with this constant hissing sound. It gets better when you play music. Until they fix these issues; I cannot recommend this product. I wanted to really like these. Instead I???left with an overpriced under performing product. I don???mind paying more for a premium product; but these are not.,634,0.2774,earbuds,Sennheiser MOMENTUM True Wirele,1,634.2774
86,I really wanted to love these buds; as I owned and regularly wore the Momentum 3???until they went through the washing machine. After trying them on with the med tips; I noticed both ears had sound leakage (more so on my L ear) and allowed too much ambient sound in while wearing. After testing all three sized tips I realized the tips are essentially single ply toilet paper thin and very flimsy; no seal with any of the sizes. The 1 time I managed to finesse them into sealing; only accomplishing with them almost dangling out of my ear and not secure at all; they sounded amazing. With some tweaking within the app; I found a solid balance of sound (I???a mega bass head). They just lost me completely with needing to spend additional money right away if I wanted a foam tip option that creates an actual seal. Granted; everyone???ear canal is different; but I??∂e never had this bad of sound leakage on a $300 pair of buds. Returned after a few days.,953,0.2887,earbuds,Sennheiser MOMENTUM True Wirele,1,953.2887
87,I had a pair of original Momentums which were great and still work well. I only purchased these because my ear piece came off and I had to put a small one on to keep using them. The Momentum 4 is an inferior product. I knew it the first day I opened them and should have returned them immediately. Sadly; I did not and now the return window is closed. DON'T BUY THESE. The sound quality is awful and ear fit is not what the old ones were.,438,0.2605,earbuds,Sennheiser MOMENTUM True Wirele,0,437.7395
88,Awesome earbuds!,16,0.3204,earbuds,Sennheiser MOMENTUM True Wirele,0,15.6796
89,Not even a year; and these headphones are horrible. Left bud wont connect; and static when in use. A waste of money.,116,0.2391,earbuds,Sennheiser MOMENTUM True Wirele,0,115.7609
90,Very bad product! There are constant connection problems; never buy this product again!,87,0.1667,earbuds,Sennheiser MOMENTUM True Wirele,0,86.8333
91,These earbuds are definitely high quality; and have excellent ANC. But they have more connectivity issues; are quieter than; and have worse battery life than a $30 pair of buds I got. They don't last through my work shift; so I shuffle the buds during my shift; and aren't very loud even with an equalizer. Overall; the earbuds themselves are decent. But the price to quality ratio is outrageous. Comfort is decent; ease of use varies; and the size is sleek. If you want to drop a money bomb so you can enjoy a few hours of high quality; but quiet .. High quality and quiet eh? Sounds pretentious.,597,0.3038,earbuds,Sennheiser MOMENTUM True Wirele,1,597.3038
92,I really wanted to love these buds; as I owned and regularly wore the Momentum 3???until they went through the washing machine. After trying them on with the med tips; I noticed both ears had sound leakage (more so on my L ear) and allowed too much ambient sound in while wearing. After testing all three sized tips I realized the tips are essentially single ply toilet paper thin and very flimsy; no seal with any of the sizes. The 1 time I managed to finesse them into sealing; only accomplishing with them almost dangling out of my ear and not secure at all; they sounded amazing. With some tweaking within the app; I found a solid balance of sound (I???a mega bass head). They just lost me completely with needing to spend additional money right away if I wanted a foam tip option that creates an actual seal. Granted; everyone???ear canal is different; but I??∂e never had this bad of sound leakage on a $300 pair of buds. Returned after a few days.,953,0.2887,earbuds,Sennheiser MOMENTUM True Wirele,1,953.2887
93,I really tried hard to like them. I love the design; see how awesome they look with my SUUNTO! I love the sound; it is great; no connectivity issues. ANC is a bit of a pressure and you may feel it when turned on; anti wind seems to be doing its job pretty good too. BUT! The buds are terribly uncomfortable in the ear; not matter what bud tips I use. I just cant stop thinking how annoying that feeling is when I wear them. Its like I got a dice in my ear that produce pretty decent sound. The buds are unbalanced (weight wise) and they feel like they are about to fall out of your ear. Its just poor ergonomics that could easily be addressed in 4th gen and doesn't require lots of investments. But Sennheiser think good sound is good enough; while I think differently. And yes; the mic is just unacceptably terrible. Forget about phone conversations and voice messages. No; thanks. I will return these and I'm leaning towards Bose QC Ultra; which sound almost as great but are incomparably comfortable in my ear; I can literally wear them for hours. (their mic is crap too :) I would rate these 3.5; but will give them the benefit of the doubt and go 4; since that is not an option on Amazon. Very good sound quality; but difficult to find an ear-tip size that was comfortable for me. ANC is only moderately okay; but could be better with higher quality tips. App was somewhat problematic and occasionally would not connect. At the end of the day; I was not willing to invest the time or money for better tips. I prefer the Technics AZ100 line or Sony WF-1000XM5 for the money. I bought these twice; because i lost my first pair. I have never come across a pair of headphones that sound this good; as far as sound quality; battery life; design goes these things are right up there with the best. with that said the connection software; and driver foundation is garbage; connection issues; sound going out; loosing connection; random switching between devices; not being recognized when turned on. one bud has sound randomly and not the other. Please replace your Bluetooth drivers and software stack for connectivity for the 5th version i would very much like a pair but not if it has the issues the 4s do.,2207,0.3409,earbuds,Sennheiser MOMENTUM True Wirele,1,2207.3409
94,The sound quality of these is very good. The tap features work pretty flawlessly and the transparency mode is great for stopping and chatting with folks without have to remove the buds. If it weren't for the following issues; I'd give these 5 stars. First; they provide four different earbud tip sizes; and 3 varieties of the wings. For longer term wearing; like multiple hour walks with my dog; every combination of the aforementioned tips/wings would not stay in my ear; and the constant shifting was irritating to my ears. Secondly; on social media ads as well as the title of the Amazon listing itself are very deceptive in my opinion. This product touts an impressive 30 hour battery life; what they don't tell you; especially in the Facebook ad is that the 30 hours is for the CHARGING CASE; not the earbuds themselves. To me; this is very sneaky wording. That said; the battery does last for what seems to be 5-7 hours depending on which features are being used (active nosie cancelation; higher listening volumes; etc). To be perfectly honest; I was going to return these as the comfort issue is a major detractor for me; while other reviews seem to say these are extremely comfortable. I have other wired earbuds with similar silicon tips that do no irritate my ears. All of thar said; I ordered memory foam replacement tips which are said to match the Momemtum true wireless 3 buds; but they fit into this model fine and greatly increase the comfort and fit. With these new tips (not sold my Sennheisier); I will keep them but keep these issues in mind if you're looking into purchasing them.,1602,0.3455,earbuds,Sennheiser MOMENTUM True Wirele,1,1602.3455
95,These sound distinctly a lot better than other earbuds I have tried; or heard. I tried very hard to like Sony's wireless earbuds and while the sound quality was acceptable and the software seemingly great. My latest XM5s only lasted about 3 months before they mysteriously become so quiet I can't even hear them anymore. No it's not high volume and hearing degradation. Those headphones just stopped delivering and the same happened with the XM4 but; it took closer to 6 months. Battery life still seemed to hit the same targets but; who cares when you can't hear your ANC earbuds over the quiet speakers at the gym. So; that comes to the main point; these earbuds are brand new; I don't know how they hold up and plan to update the review to reflect this. Anyways... For now; I am wowed. I love high end headphones and use a dac and an amp with my typical wired Sennheiser HD650 headphones. These surprise me since they sound comparably nice while still having to deal with Bluetooth interference. The Sony earbuds can't even come close to comparing. Listening to music on these is a whole nother experience; like with my wired setup I notice subtlety in the production of the music I love that I don't through normal earbuds or through my car's stereo. These are quite amazing HiFi headphones for the price. I just really hope the batteries inside will continue to provide this excellence! First impression leaves me saying for the price; and in comparison to competitors these are a must buy but; who knows how they will last.,1529,0.3364,earbuds,Sennheiser MOMENTUM True Wirele,1,1529.3364
96,Great sound and great noise cancelling. The app has a lot of nice features to customize the experience and automatically enable/disable the noise cancelling to make it easier to chat while wearing the buds. The silicon ear tips were useless. These buds and beefy and need some decent force from the tips to hold the buds in your ear. The silicon tips that were provided did not get the job done. I replaced these with Comply memory foam tips and problem solved. For the price I paid; why not just provide a set of memory foam tips with the silicon tips? Dinging one star because of the hassle to get the memory foam.,616,0.353,earbuds,Sennheiser MOMENTUM True Wirele,1,616.353
97,These sound good. I don't get hyped when listening to them. Thing about me is I'm brutally honest and I never ride hype trains. These sound good and give you decent listening. Volume isn't loud enough. They sit on my shelf and collect dust. I do enjoy them just not going to tell you they're fun and they'll change your life. They're good. They have bass but volume lacks. I'm sort of hard of hearing especially when working out. These don't do much for me.,457,0.2714,earbuds,Sennheiser MOMENTUM True Wirele,0,456.7286
98,If you are an audiophile and you want clear earbuds that rival high-end over-the-ear phones; this is what you want. The clarity in well done mixes extraordinary. This is my second set of Sennheizer earbuds The first was the the CX; was a disappointment. So much so Sennheiser replaced them. The replacement set was an vast improvement; which suggested the issue was the build quality. I also experienced problems with their low-end wired phones. The Jack always needed jiggling. I???old enough to remember the Sennheiser of the 80???; you know with the yellow pads. They lasted over 30 years. It looks like Sennheiser is back with these. Highly recommend !,656,0.2871,earbuds,Sennheiser MOMENTUM True Wirele,1,656.2871
99,Sound so good it's like the band is sitting right here in front of me. I have every set of Sennheiser headphones created and each one gets better and better. Standing by for #5 to drop.,185,0.33,earbuds,Sennheiser MOMENTUM True Wirele,0,184.67
100,These sound amazing when (if) they connect. It's a shame because for the most part these are just all around great.,115,0.3022,earbuds,Sennheiser MOMENTUM True Wirele,0,114.6978
1,Color quality great; comfortable and durable. Great value for the price,71,0.2432,clothes,Amazon Essentials Men's Short S,0,70.7568
2,I buy these for my sons school clothes because he does not like branded shirts; and I notice the quality on these is very high for the price. They wash well; wear well and look good; the slim fit is great and he says they are very comfortable. In my opinion these are the best t shirts for the money out there.,310,0.2108,clothes,Amazon Essentials Men's Short S,0,309.7892
3,In this case 'size' is essential. I ordered these t-shirts to sleep in basically. During winter I like to have an oversized t-shirt to sleep in. Ordering online is always risky and especially when it pertains to sizes. Not familiar with this brand so I chose the XX Large shirt just to make sure it would be the size I needed. As it turned out; XX Large was NOT big enough. After I washed them; they shrunk down to what would fit me normally so I cannot use them to sleep in. The quality is good; but the sizing is tricky. I suggest you order something 3 times the size you need.,579,0.1244,clothes,Amazon Essentials Men's Short S,1,579.1244
4,I recently lost about 45 pounds and was in need of some confidence boosting shirts to wear. These are well made and fit me very well. For reference; i'm 5'6' and about 145 pounds. I bought these shirts in size small. Fit in the arms is great; chest is great; and midsection is as well. If i had any gripe it would be that i could use an extra 1-2' in length after a few washes. That said; though; i can raise both arms and the bottom of the shirts come right above (maybe 1cm) my pant line. I will buy more of these in additional colors.,537,0.1063,clothes,Amazon Essentials Men's Short S,1,537.1063
5,I bought these for our resident homeless man; so I can't say how they fit or was up. But they felt soft and looked like nice quality. The price was great.,154,0.1651,clothes,Amazon Essentials Men's Short S,0,153.8349
6,Buy a bigger size. I tried it on when it arrived and it fit well but after washing in cold and drying on low heat; it shrank and no longer fits.,144,0.0814,clothes,Amazon Essentials Men's Short S,0,143.9186
7,The quality of the item was excellent for the price unfortunately it just was too small for me. But I'm definitely reordering a larger size,139,0.2224,clothes,Amazon Essentials Men's Short S,0,138.7776
8,Fit perfectly fine,18,0.1669,clothes,Amazon Essentials Men's Short S,0,17.8331
9,Love the material. Plus they fit perfectly,42,0.224,clothes,Amazon Essentials Men's Short S,0,41.776
10,These t-shirts are ideal. They stay crisp looking all day.,58,0.1607,clothes,Amazon Essentials Men's Short S,0,57.8393
11,Immediately shrunk in the wash.,31,0.0544,clothes,Amazon Essentials Men's Short S,0,30.9456
12,Comes up small. Very thin material,34,0.0426,clothes,Amazon Essentials Men's Short S,0,33.9574
13,Terrible fit; appears to be meant for 5 foot tall bowling ball shaped men.,74,0.0983,clothes,Amazon Essentials Men's Short S,0,73.9017
14,Shrunk in dryer. I like them but would get a bigger size next time.,67,0.1329,clothes,Amazon Essentials Men's Short S,0,66.8671
15,These shirts shrink a whole size down. They??±e are cheap so not the end of the world but I???normally a medium and bought large. The shrunk to smaller than a medium.,165,0.0989,clothes,Amazon Essentials Men's Short S,0,164.9011
16,Was hoping these would fit similarly to the Hanes Slim Fit IQ tees I have; but no dice. Really not slim fit; these were boxy/baggy and basically what I'd expect a large; relaxed/regular fit to be like. I can wear them under hoodies or on laundry days; but definitely not as standalone tee's. They look sloppy. Tried to save a few bucks; learned a lesson.,354,0.1692,clothes,Amazon Essentials Men's Short S,0,353.8308
17,I ordered four of these shirts and; even at the low price per shirt; I???pretty disappointed. I washed them once when I got them with cold water and low heat on the dryer; and after that single initial wash the collars of these shirts are already warping/??Äaconing?? I???sure I can use these as rags or something if it gets too bad; but I???really disappointed that this happened after one wash cycle. Other than the collar; the shirts are nice. Tagless and lightweight with good color.,486,0.0944,clothes,Amazon Essentials Men's Short S,0,485.9056
18,The quality of the item was excellent for the price unfortunately it just was too small for me. But I'm definitely reordering a larger size,139,0.2224,clothes,Amazon Essentials Men's Short S,0,138.7776
19,Description says 'lightweight;' but it is really medium weight. There are four extremely irritable tags stitches onto the inside of the shirt that I removed with scissors. Now there are holes in my shirts. For an extra large shirt; the length is barely long enough to stay tucked into my pants. Shirt should have been at least one-inch longer. It would appear that shrinkflation has taken root here.,399,0.0448,clothes,Amazon Essentials Men's Short S,0,398.9552
20,Excellent,9,0.1068,clothes,Amazon Essentials Men's Short S,0,8.8932
21,These t-shirts are ideal. They stay crisp looking all day.,58,0.1607,clothes,Amazon Essentials Men's Short S,0,57.8393
22,Terribly short; shrink about 15% when washed; not great quality,63,0.0875,clothes,Amazon Essentials Men's Short S,0,62.9125
23,fit small; need to order one size larger,40,0.0699,clothes,Amazon Essentials Men's Short S,0,39.9301
24,Just a really basic T-shirt. It doesn't retain it's shap well; after washing.,77,0.1118,clothes,Amazon Essentials Men's Short S,0,76.8882
25,Color quality great; comfortable and durable. Great value for the price,71,0.2432,clothes,Amazon Essentials Men's Short S,0,70.7568
26,I buy these for my sons school clothes because he does not like branded shirts; and I notice the quality on these is very high for the price. They wash well; wear well and look good; the slim fit is great and he says they are very comfortable. In my opinion these are the best t shirts for the money out there,309,0.2108,clothes,Amazon Essentials Men's Short S,0,308.7892
27,Textile quality is good but collar must be smaller and better sewn.,67,0.126,clothes,Amazon Essentials Men's Short S,0,66.874
28,Very nice 2 pack of mixed blend t-shirts. Great colors. Good quality. Very comfortable feel.,92,0.1884,clothes,Amazon Essentials Men's Short S,0,91.8116
29,In this case 'size' is essential. I ordered these t-shirts to sleep in basically. During winter I like to have an oversized t-shirt to sleep in. Ordering online is always risky and especially when it pertains to sizes. Not familiar with this brand so I chose the XX Large shirt just to make sure it would be the size I needed. As it turned out; XX Large was NOT big enough. After I washed them; they shrunk down to what would fit me normally so I cannot use them to sleep in. The quality is good; but the sizing is tricky. I suggest you order something 3 times the size you need.,579,0.1244,clothes,Amazon Essentials Men's Short S,1,579.1244
30,Fit is as good as name brands but these cost less.,50,0.2406,clothes,Amazon Essentials Men's Short S,0,49.7594
31,Surprisingly the quality is really good; doesn???feel or look cheap. True to size. Very affordable,98,0.2319,clothes,Amazon Essentials Men's Short S,0,97.7681
32,XXL was great if you don't have a body. They didn't even make it to my waste. I am 6.3 and the bottom of the shirt didn't even make it in my belt. See pics. I have a short body and long legs. So just don't buy these at all. Literally a busy in The US,250,0.1237,clothes,Amazon Essentials Men's Short S,0,249.8763
33,XXL is like a medium! Very frustrated with this item,52,0.1179,clothes,Amazon Essentials Men's Short S,0,51.8821
34,Good quality and perfect fit,28,0.2464,clothes,Amazon Essentials Men's Short S,0,27.7536
35,Collar sags and shoulders tight,31,0.0726,clothes,Amazon Essentials Men's Short S,0,30.9274
36,Itchy as heck don???buy,23,0.1538,clothes,Amazon Essentials Men's Short S,0,22.8462
37,Perfect,7,0.0965,clothes,Amazon Essentials Men's Short S,0,6.9035
38,Not as expected,15,0.0866,clothes,Amazon Essentials Men's Short S,0,14.9134
39,Very nice t-shirts very good material,37,0.1612,clothes,Amazon Essentials Men's Short S,0,36.8388
40,Not good quality.,17,0.2168,clothes,Amazon Essentials Men's Short S,0,16.7832
41,They are very pretty but they shrunk or maybe they get fat,58,0.1611,clothes,Amazon Essentials Men's Short S,0,57.8389
42,I recently lost about 45 pounds and was in need of some confidence boosting shirts to wear. These are well made and fit me very well. For reference; i'm 5'6' and about 145 pounds. I bought these shirts in size small. Fit in the arms is great; chest is great; and midsection is as well. If i had any gripe it would be that i could use an extra 1-2' in length after a few washes. That said; though; i can raise both arms and the bottom of the shirts come right above (maybe 1cm) my pant line. I will buy more of these in additional colors.,537,0.1063,clothes,Amazon Essentials Men's Short S,1,537.1063
43,Fits good love it,17,0.1329,clothes,Amazon Essentials Men's Short S,0,16.8671
44,Smaller and shorter than expected. I suggest anyone buying; go up one size.,75,0.1386,clothes,Amazon Essentials Men's Short S,0,74.8614
45,well made,9,0.113,clothes,Amazon Essentials Men's Short S,0,8.887
46,The size was way too small. They seem durable and wearable if I was a few sizes smaller. They are a great value and weight. Also love the thickness of the material; just wish they had correct sizes.,198,0.2294,clothes,Amazon Essentials Men's Short S,0,197.7706
47,Really nice comfortable shirts;just buy one size larger!,56,0.1631,clothes,Amazon Essentials Men's Short S,0,55.8369
48,Nice fit soft but needed ironing after first wash.,50,0.1206,clothes,Amazon Essentials Men's Short S,0,49.8794
49,One of the shirts arrived with a hole in the collar seam. Returned,66,0.065,clothes,Amazon Essentials Men's Short S,0,65.935
50,I ended up returning these; but only because they were just a bit to snug for me. The material was very good. I used this type of shirt for doing yard work in the hot Florida sun. I also use them to swim at the beach without getting sun burned. The colors are really nice. The material feels comfortable. I bought the slim-fit ones. I'll buy these again; but not the slim-fit size.,381,0.1999,clothes,Amazon Essentials Men's Short S,0,380.8001
51,Great shirts however; they did shrink a little in the dryer so hang to dry. Other than that; they look and feel good.,117,0.1835,clothes,Amazon Essentials Men's Short S,0,116.8165
52,Nice but it took too long to arrive almost a week later.,56,0.1036,clothes,Amazon Essentials Men's Short S,0,55.8964
53,The reason I gave it three stars is because they placed the tags on the side of the shirt causing irritation.,109,0.0965,clothes,Amazon Essentials Men's Short S,0,108.9035
54,Why did you pick this product vs others?: Fantastic quality and price!,70,0.1888,clothes,Amazon Essentials Men's Short S,0,69.8112
55,These were not small slim sized; as indicate on the tag. I bought 3 pairs and this set was significantly larger. quality control issue and unfortunately I didn???try them on until past return date.,197,0.1859,clothes,Amazon Essentials Men's Short S,0,196.8141
56,Color is great; but the collar is very loose. Great as the actor not named Michael Jordan in those Hanes commercial; but not ideal otherwise.,141,0.1179,clothes,Amazon Essentials Men's Short S,0,140.8821
57,Downhill in quality! Shrinks more than previous generation so now these don???work. Wish I hadn???bought so many! And too late to return!,137,0.2179,clothes,Amazon Essentials Men's Short S,0,136.7821
58,The shirts fit well.??They're not too thin.??The only thing I don't like is that the tag is sewn one side of the waist. There's no place to sew a tag that won't be annoying; but that spot is more annoying than the back of the neck. There's already a printed tag; so why not get rid of the other one?,299,0.116,clothes,Amazon Essentials Men's Short S,0,298.884
59,Excelentes,10,0.0586,clothes,Amazon Essentials Men's Short S,0,9.9414
60,They are of normal quality. I wouldn't rate their material as great cotton. For me; its lowest point is in the length; to be a t-shirt to be used as underwear; it seems to be a very tight length... they should be a little longer.,229,0.1862,clothes,Amazon Essentials Men's Short S,0,228.8138
61,Runs small; the sizes aren???uniform; and it???not that comfortable. A bit itchy.,81,0.1234,clothes,Amazon Essentials Men's Short S,0,80.8766
62,Very nice; soft and comfortable I'm 173 I weigh 79 kg and the size was perfect - M,82,0.133,clothes,Amazon Essentials Men's Short S,0,81.867
63,If these are slim; I writhe at the idea of what not slim is. These are simply not slim; they are simply t-shirts. If you are looking for a men's t-shirt that is in any way slimmer around the torso ; look somewhere else. If you are looking for a ordinary baggy t-shirt; these are t-shirts; yes.,293,0.1099,clothes,Amazon Essentials Men's Short S,0,292.8901
64,These shirts fit my lean build without being too short in the arms. The fabric is soft and just the right thickness.,116,0.1217,clothes,Amazon Essentials Men's Short S,0,115.8783
65,Great value; good fit.,22,0.1954,clothes,Amazon Essentials Men's Short S,0,21.8046
66,good quality,12,0.2042,clothes,Amazon Essentials Men's Short S,0,11.7958
67,T shirt arrived ripped on the side stitch,41,0.0494,clothes,Amazon Essentials Men's Short S,0,40.9506
68,The 2 shirts I ordered looked and fit great; until I washed them and took them out of the dryer. Pretty sure they shrank a full size. I always wash clothes with cold water and low heat when drying. Guess I shouldn???expect much for the price,241,0.1169,clothes,Amazon Essentials Men's Short S,0,240.8831
69,super,5,0.0912,clothes,Amazon Essentials Men's Short S,0,4.9088
70,I bought medium ( my usual size) very tight fitting.,52,0.0835,clothes,Amazon Essentials Men's Short S,0,51.9165
71,They run way small. Go next size up. Not pre washed for sizing. Shrink on first wash.,85,0.104,clothes,Amazon Essentials Men's Short S,0,84.896
72,Had a whole in the first 3 days.. The t-shirts are great.. but whole in 3 days not good! I will give 2 3 stars!,111,0.1864,clothes,Amazon Essentials Men's Short S,0,110.8136
73,Shirts are nice and good quality. But I wish the collars fitted a little tighter and you definitely need to order a size larger than you need because they do shrink when you dry them,182,0.1343,clothes,Amazon Essentials Men's Short S,0,181.8657
74,Good quality; soft and true to size. Also the fabric is nice a thick.,69,0.1905,clothes,Amazon Essentials Men's Short S,0,68.8095
75,These are great t-shirts for the price. Relatively soft and hold their shape well so they look a bit more dressy with shorts. I also purchased the blue set but they didn???feel as nice and looked cheaper for some reason so returned them,236,0.1862,clothes,Amazon Essentials Men's Short S,0,235.8138
76,Shirts were as expected to be.,30,0.1083,clothes,Amazon Essentials Men's Short S,0,29.8917
77,Ordered a 2pck but only one came. Got it refunded tho through amazon. For a cheap shirt fits decent and it???actually 100% cotton. After washing it fits even better. Slim fit large I???5??1 165 pounds. Good budget T-shirt I??™l definitely buy more.,247,0.1105,clothes,Amazon Essentials Men's Short S,0,246.8895
78,No. Just no. Sizing if off. The brown one is too snug and the neckline and shoulder area is too weird. I should have heeded Amazon's warning that these are frequently returned. The black on is cut differently to the previous one I bought a few weeks back.,255,0.0921,clothes,Amazon Essentials Men's Short S,0,254.9079
79,Not a clear description that ONLY the heather shirt is cotton + polyester. Very limited options.,96,0.0141,clothes,Amazon Essentials Men's Short S,0,95.9859
80,This are by far the best t-shirts; the quality of is top; yet the price is great.,81,0.1787,clothes,Amazon Essentials Men's Short S,0,80.8213
81,An outstanding slim fit tshirt. Beautifully crafted. They hold up in the wash and fit well. I have several and find them to be suitable for daily wear; or for layering under a casual shirt.,189,0.1802,clothes,Amazon Essentials Men's Short S,0,188.8198
82,The shirts arrived with marks on both but the biggest change from earlier purchases was a decline in weight and quality. Very inexpensive feeling compared with the same shirt bought before.,189,0.1169,clothes,Amazon Essentials Men's Short S,0,188.8831
83,The gray doesn't have a good waste. It's loose and feels like cheaper material than the previous shirts I bought.,113,0.1222,clothes,Amazon Essentials Men's Short S,0,112.8778
84,I like the shirts and will buy more.,36,0.1532,clothes,Amazon Essentials Men's Short S,0,35.8468
85,Good fit,8,0.1658,clothes,Amazon Essentials Men's Short S,0,7.8342
86,Runs very small. Would not fit my 12-year-old.,46,0.0398,clothes,Amazon Essentials Men's Short S,0,45.9602
87,Not slim fit. It's like a loose fit very big,44,0.0776,clothes,Amazon Essentials Men's Short S,0,43.9224
88,I??∂e had my first order of these shirts for probably two years and they??±e still in great shape. The new order came in quick and they??±e just as soft as before.,160,0.1839,clothes,Amazon Essentials Men's Short S,0,159.8161
89,I started using these for u dershirts during covid and haven't gone back. They are good quality; durable; and fit very well. Despite many years of use; none of them feel worn out or less durable. I'm very pleased with them.,223,0.2001,clothes,Amazon Essentials Men's Short S,0,222.7999
90,Started pilling quickly. True to size,37,0.0533,clothes,Amazon Essentials Men's Short S,0,36.9467
91,They're soft enough for him (not me though) and at this point it's pretty much all he prefers to wear. Easy care; fits true to size.,132,0.1299,clothes,Amazon Essentials Men's Short S,0,131.8701
92,These medium weight and well made; and what I expect from a large slim-fit shirt. I'm 6'1' and 182 lbs. with a 41' chest and 33' waist. They are comfortable in the chest and not baggy in the waist; unlike the Amazon Essentials slim-fit shirts that I purchase a few years back; which I would not consider actual slim-fit. I ordered these as work and pajama shirts; but I they fit well enough for casual wear. Great price too.,424,0.1412,clothes,Amazon Essentials Men's Short S,0,423.8588
93,Very happy; true to size. Not boxy.,35,0.1465,clothes,Amazon Essentials Men's Short S,0,34.8535
94,Great quality,13,0.1821,clothes,Amazon Essentials Men's Short S,0,12.8179
95,These are the best shirts ever my son loves them I love them they are on the thicker side so they don???wear as easy you can chose what fit you like they are made from great material love them all the way around,211,0.1699,clothes,Amazon Essentials Men's Short S,0,210.8301
96,Comfy; fits great but it shrinks so much after just 3 washes/dryer runs (of course it could be that I shouldn't have dried them ngl I didn't look at the tag) I do plan on getting more and just not tossing them in the dryer,222,0.1341,clothes,Amazon Essentials Men's Short S,0,221.8659
97,Thin cheap t-shirts; great for around the house or working out; but I wouldn't really wear these outside the house. Would probably work well as an undershirt. They shrink a bit and probably won't last more than a couple years.,226,0.1131,clothes,Amazon Essentials Men's Short S,0,225.8869
98,The white is perfect; while the fit of the grey T-shirt is a bit off. It's significantly longer than expected; which makes it feel awkward. The neckline and shoulder area are uncomfortable due to excess fabric bunching up. Overall; the fit is disappointing. It is really strange as you would expect both of them to be exactly the same of just different color.,359,0.116,clothes,Amazon Essentials Men's Short S,0,358.884
99,These shirts are 60% cotton and 40% polyester; they are not 100% cotton as advertised. Outside of that; they seem to be well made and fit nicely. This shirt design has the potential to get a 5 star rating if the fabric was 100% cotton.,235,0.0684,clothes,Amazon Essentials Men's Short S,0,234.9316
